timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1710109674182,11890,RegistrarUsuario,200,OK,Micro_notifcaciones 1-60,text,true,,258,308,68,264,http://34.160.153.17/servicios/notificacion,,11890,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,274
1710109674183,11890,RegistrarUsuario,200,OK,Micro_notifcaciones 1-68,text,true,,258,308,67,263,http://34.160.153.17/servicios/notificacion,,11890,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,276
1710109674224,11910,RegistrarUsuario,200,OK,Micro_notifcaciones 1-223,text,true,,258,308,66,259,http://34.160.153.17/servicios/notificacion,,11910,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1961
1710109674183,12171,RegistrarUsuario,200,OK,Micro_notifcaciones 1-75,text,true,,258,308,65,253,http://34.160.153.17/servicios/notificacion,,12171,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,276
1710109674227,12286,RegistrarUsuario,200,OK,Micro_notifcaciones 1-239,text,true,,258,308,64,244,http://34.160.153.17/servicios/notificacion,,12286,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1958
1710109674189,12434,RegistrarUsuario,200,OK,Micro_notifcaciones 1-92,text,true,,258,308,63,239,http://34.160.153.17/servicios/notificacion,,12434,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,377
1710109674181,12442,RegistrarUsuario,200,OK,Micro_notifcaciones 1-62,text,true,,258,308,63,239,http://34.160.153.17/servicios/notificacion,,12442,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,273
1710109674225,12426,RegistrarUsuario,200,OK,Micro_notifcaciones 1-227,text,true,,258,308,61,235,http://34.160.153.17/servicios/notificacion,,12426,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1960
1710109674238,12415,RegistrarUsuario,200,OK,Micro_notifcaciones 1-250,text,true,,258,308,60,234,http://34.160.153.17/servicios/notificacion,,12415,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1957
1710109674185,12774,RegistrarUsuario,200,OK,Micro_notifcaciones 1-93,text,true,,258,308,59,231,http://34.160.153.17/servicios/notificacion,,12774,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,378
1710109674193,12770,RegistrarUsuario,200,OK,Micro_notifcaciones 1-116,text,true,,258,308,58,230,http://34.160.153.17/servicios/notificacion,,12770,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,374
1710109674217,12754,RegistrarUsuario,200,OK,Micro_notifcaciones 1-194,text,true,,258,308,57,229,http://34.160.153.17/servicios/notificacion,,12754,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1913
1710109674188,12787,RegistrarUsuario,200,OK,Micro_notifcaciones 1-101,text,true,,258,308,56,228,http://34.160.153.17/servicios/notificacion,,12787,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,376
1710109674216,12767,RegistrarUsuario,200,OK,Micro_notifcaciones 1-191,text,true,,258,308,56,228,http://34.160.153.17/servicios/notificacion,,12767,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1913
1710109674219,12827,RegistrarUsuario,200,OK,Micro_notifcaciones 1-210,text,true,,258,308,54,223,http://34.160.153.17/servicios/notificacion,,12827,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1916
1710109674184,12877,RegistrarUsuario,200,OK,Micro_notifcaciones 1-83,text,true,,258,308,53,220,http://34.160.153.17/servicios/notificacion,,12877,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,379
1710109674217,12895,RegistrarUsuario,200,OK,Micro_notifcaciones 1-197,text,true,,258,308,52,216,http://34.160.153.17/servicios/notificacion,,12895,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1918
1710109674189,13022,RegistrarUsuario,200,OK,Micro_notifcaciones 1-95,text,true,,258,308,51,208,http://34.160.153.17/servicios/notificacion,,13022,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,377
1710109674184,13271,RegistrarUsuario,200,OK,Micro_notifcaciones 1-65,text,true,,258,308,50,200,http://34.160.153.17/servicios/notificacion,,13271,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,379
1710109674193,13326,RegistrarUsuario,200,OK,Micro_notifcaciones 1-112,text,true,,258,308,49,196,http://34.160.153.17/servicios/notificacion,,13326,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,375
1710109674185,13347,RegistrarUsuario,200,OK,Micro_notifcaciones 1-78,text,true,,258,308,48,195,http://34.160.153.17/servicios/notificacion,,13347,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,378
1710109674190,13342,RegistrarUsuario,200,OK,Micro_notifcaciones 1-97,text,true,,258,308,48,195,http://34.160.153.17/servicios/notificacion,,13342,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,379
1710109674184,13358,RegistrarUsuario,200,OK,Micro_notifcaciones 1-94,text,true,,258,308,46,193,http://34.160.153.17/servicios/notificacion,,13358,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,379
1710109674217,13325,RegistrarUsuario,200,OK,Micro_notifcaciones 1-193,text,true,,258,308,46,193,http://34.160.153.17/servicios/notificacion,,13325,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1912
